Product Id,Variant Id,Handle,Title,Body (Html),Vendor,Type,Tags,Published,Option Fulfill Value,Custom Option,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Sku,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,Google Shopping / Mpn,Google Shopping / Age Group,Google Shopping / Gender,Google Shopping / Google Product Category,Seo Title,Seo Description,Google Shopping / Adwords Grouping,Google Shopping / Adwords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost Per Item,Available On Listing Pages,Available On Sitemap Files,Template,Shipping Profile Name,Variant Tag,Facebook Pixel Id,Facebook Access Token,Product Stock Status,Shipping Fee,Base Cost Variant
,,Divya-Usirasav,Divya Usirasav450 ml            ,"<b>Product Information</b>Divya Usirasav is an ayurvedic product used for ahaemostatic and pitta pacifying. It is diuretic, cooling, tranquilizer and blood purifier. Divya Usirasav is a liquid Ayurveda medicine used in treating bleeding disorders, skin diseases.
<b>Benefits</b>
<b>Ingredients</b>Usira (Vetiveria zizanioides), Hrivera (Coleus vettiveroides), Padma  (Nelumbo nucifera), Draksa (Vitis vinifera), etc.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1594122182400x300.jpg,,Divya Usirasav450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Vidangasav,Divya Vidangasav450 ml            ,"<b>Product Information</b>Vidangasav is effective to expel worms and helps to expel intestinal worms and relieves problems associated with it. A vermifuge effective in all types of worms and stomach related ailments.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1505383918400 x 300 Vidangasava (L).png,,Divya Vidangasav450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Punarnavadyarista,Divya Punarnavadyarista450 ml            ,"<b>Product Information</b>Divya Punarnavadyarista is an ayurvedic product useful in 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1669721778400x300.jpg,,Divya Punarnavadyarista450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Ashvagandharist,Divya Ashvagandharist450 ml            ,"<b>Product Information</b>Ashvagandharist combines the best natural extracts to boost your brain and nervous system. The stresses and strains of everyday life takes its toll on your mind. Ashvagandharist has relaxant and mild sedative properties. It soothes your mind and nourishes the brain and nerves to help you regain balance. It helps prevent epileptic attacks, cures sexual disorders, weakness and depression. Ashvagandharist is made from herbal and natural extracts and has no side effects.

Don't let anxiety and stress hold you back. Take Ashvagandharist to experience lasting relief and regain peace of body and mind with this traditional Ayurvedic medicine.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1504938536400-x300-AMT_3194.png,,Divya Ashvagandharist450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Sarsvataristh,Divya Sarsvataristh 450 ml            ,"<b>Product Information</b>Sarsvataristh is a liquid Ayurvedic medicine used in many health conditions. It is a good memory tonic, improves immunity, voice tone and strength. It is also used in mental conditions, epilepsy, insanity and to improve quality of semen and sperms and is good for people of all age. 
<b>Benefits</b>
<b>Ingredients</b>Brahmi (Bacopa monnieri), Satavari (Asparagus racemosus), Vidarika (Pueraria tuberosa), Dhataki (Woodfordia fruticosa) etc.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1594121939400x300.jpg,,Divya Sarsvataristh 450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Kutajarishta,Divya Kutajarishta450 ml            ,"<b>Product Information</b>Kutajarishta brings relief to you from chronic indigestion problems, upset stomach, diarrhoea, fever, etc. Contaminated food and drinks constantly harm and weaken your digestive system. It is a time-tested formulation that soothes your stomach, heals the damages from contaminations and boosts your digestion. It has been clinically proven to have no side effects.



<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1505384275400 x 300 Kutjarishta (L).png,,Divya Kutajarishta450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Khadirarishth,Divya Khadirarishth450 ml            ,"<b>Product Information</b>Khadirarishth is an effective blood purifier and antibacterial Ayurvedic medicine. It eliminates toxins and micro-organisms, improves digestion and cures pimples, acne and other skin problems like cysts. It is made from herbal extracts and has no side effects which heals from the inside and gives glowing skin.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1505384305400 x 300 Khadirarshth.png,,Divya Khadirarishth450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Abhyaristh,Divya Abhyaristh450 ml            ,"<b>Product Information</b>Abhyaristh is a clinically proven Ayurvedic formulation that boosts your digestive system and eliminates toxins from your body. It is prepared from natural extracts that have laxative properties and induce peristaltic movements thus making evacuation of bowels pain-free. It improves digestion, increases appetite, reduces gas formation and soothes inflammation in piles. 

Don't let constipation and piles hold you back from enjoying life. Take Abhyaristh to experience the soothing touch of Ayurvedic cure on your stomach.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1513759097Abhyaristh(2).png,,Divya Abhyaristh450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Ashokaristh,Divya Ashokaristh450 ml            ,"<b>Product Information</b>Ashokaristh cures gynecological disorders like excessive bleeding, abdominal pain, post-partum infections, mucus discharge, irregular menstruation, etc. Ashokaristh has antibacterial properties which helps to eliminate the root causes of infections. The component herbs have multivitamins which helps you recover fast and regain strength. Ashokaristh soothes pain and discomfort and also boosts your immunity. It is made from natural extracts and has no side effects. 

Take Ashokaristh to get immediate relief and lasting recovery from all gynecological ailments.

<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1513761120Ashokaristh(2).png,,Divya Ashokaristh450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Arjunarishth,Divya Arjunarishth450 ml            ,"<b>Product Information</b>Arjunarishth brings to you the goodness of arjun in medicine form. Arjun extract
is a clinically proven remedy for cardiovascular disorders. It strengthens heart
muscles and controls heart rate and blood pressure. Arjunarishth prevents
plaque formation in arteries and fortifies the heart from disease. It has blood
thinning property which keeps blood pressure in check.
Don't let heart problems hold you back from enjoying life. Take Arjunarishth to
strengthen your heart and keep diseases away.

<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,450 ml,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1513760844Arjunarishth(2).png,,Divya Arjunarishth450 ml            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Sangeyasav-Pishti,Divya Sangeyasav Pishti5 g            ,"<b>Product Information</b>The material is treated, with the fluid of various herbs and cultured in fire, as described in ancient Ayurvedic texts mixing with different other ingredients. Patanjali ayurved and Divya pharmacy prepare calx, based on old refinery processes. These products and medicines do not cast any side or ill-effect on the patient and helpful in any of the old or complex disease.
<b>Benefits</b>
<b>Ingredients</b>Gulab (Rosa centifolia)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/SANGEYASAVPISHTI400300.png,,Divya Sangeyasav Pishti5 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Jaharmohra-Pishti,Divya Jaharmohra Pishti5 g            ,"<b>Product Information</b>Jaharmohra Pishti has mild diuretic properties which clears toxins from the body. It strengths the arteries and heart muscles and helps clear plaque built up in arteries. It also helps relax the muscles.
It has antivenin properties which cures inflammations from animal or insect bites.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1625047618400x300.jpg,,Divya Jaharmohra Pishti5 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Keharwa-Pishti,Divya Keharwa Pishti5 g            ,"<b>Product Information</b>Keharwa Pishti prevents too much bleeding in blood dysentery, from wounds or uterine bleeding. It is made from natural extracts that have antibacterial and coagulation properties. It eliminates the bacteria from intestines that cause dysentery and also helps clots form quickly to prevent much blood loss.  

Keharwa Pishti is prepared based on ancient Ayurvedic formula. It has no side effects and can be taken with other medication. Take Keharwa Pishti to cure and pre-empt bleeding-related complications. 
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1625045706400x300.jpg,,Divya Keharwa Pishti5 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Praval-Pishti,Divya Praval Pishti5 g            ,"<b>Product Information</b>For cough, fever, osteomalacia, laxity and acidity. The material is treated, with the fluid of various herbs and cultured in fire, as described in ancient ayurvedic texts mixing with different other ingredients. Patanjali ayurved and divya pharmacy prepare calx, based on old refinery processes. These products and medicines do not cast any side or ill-effect on the patient and helpful in any of the old or complex disease. The 'bhasmas' are prepared with pure and age-old formulae and hence are very impressive and eradicate the diseases from the root.           
<b>Benefits</b>
<b>Ingredients</b>Pravala Suddha,Gulab (Rosa cent folia)
<b>How to use</b>
<b>Other Product Info</b>Best before 10 years from manufacturing date.",Patanjali,,,TRUE,,[],Size,5 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1539749932pravalpishti5gm400-300.png,,Divya Praval Pishti5 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Mukta-Pishti,Divya Mukta Pishti2 g            ,"<b>Product Information</b>For vision, fever, heart ailments, it is cool, healthy, gives result in biliary diseases, dysentery, ulcer related problems. The material is treated, with the fluid of various herbs and cultured in fire, as described in ancient Ayurvedic texts mixing with different other ingredients. Patanjali ayurved and Divya pharmacy prepare calx, based on old refinery processes. These products and medicines do not cast any side or ill-effect on the patient and helpful in any of the old or complex disease. The 'bhasmas' are prepared with pure and age-old formulae and hence are very impressive and eradicate the diseases from the root. 
<b>Benefits</b>
<b>Ingredients</b>Nimbu (Citrus medica), Gulab (Rosa centifolia)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,2 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/400x300MuktaPishti2gm.png,,Divya Mukta Pishti2 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Akik-Pishti,Divya Akik Pishti5 g            ,"<b>Product Information</b>Stress, unhealthy diet and sedentary lifestyle has made us vulnerable to cardiovascular diseases. Akik Pishti brings to you the best Ayurvedic remedy to heal your heart. It is an ancient formulation prepared painstakingly from herbal and natural extracts. It reduces bad cholesterol in your blood, heals damages done to the arteries and rejuvenates the heart. 

Take AkikPishti as directed by your physician to discover the healing effects of natural ingredients. Akik Pishti restores your heart to health and lets you live life to the fullest.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1625045498400x300.jpg,,Divya Akik Pishti5 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Giloy-Sat,Divya Giloy Sat5 g            ,"<b>Product Information</b>Giloy Sat is a traditional Ayurvedic medicine that cures chronic fever, clammy hands, excess perspiration, thirst, hemorrhoids, vaginal discharge, etc. Giloy has very potent antibacterial, anti-inflammatory properties and is a natural antacid. It cures infections, corrects digestive disorders and boosts immunity. Giloy Sat brings to you the goodness of giloy extracted with the care it deserves. 

Take Giloy Sat for relief from blood, bone, digestion problems or infections. Experience holistic recovery with Giloy Sat.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1625045295400x300.jpg,,Divya Giloy Sat5 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Vrihat-Vatchintamani-Ras,Vrihat Vatchintamani Ras1 g            ,"<b>Product Information</b>Vrihat vatchintamani Ras is an ayurvedic medicine, beneficial for all types of  pains and gastric troubles. It is useful in all Vatt and Pitta roga.
<b>Benefits</b>
<b>Ingredients</b>Svarn Bhasma,Chandi bhasama, Praval Bhasma Mukta Bhasma etc.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/400x300VVChintamaniRas.png,,Vrihat Vatchintamani Ras1 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Tribhuvankirti-Ras,Divya Tribhuvankirti Ras20 g            ,"<b>Product Information</b>Tribhuvan Kirti Ras is a traditional and effective formulation that provides
immediate relief from cough, body aches, cold and fever. It cures the problem at its root and
fortifies the system from  viruses. 

<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,20 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/400x300Tribuvankrtiras.png,,Divya Tribhuvankirti Ras20 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Swarn-Vasant-Malti,Divya Swarn Vasant Malti1 g            ,"<b>Product Information</b>It is proved medicine for weariness reduced immune power excessive urination and tuberculosis. Thereafter it is mixed to prepare miraculous gold element containing medicines. In many complex diseases, when the normal medicines fail, gold particle containing medicines are sure-shot treatment.
<b>Benefits</b>
<b>Ingredients</b>Svarn Bhasma, Mukta Pishti, Shuddha Hingul, Kali Mirch (Piper Nigrum)
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1519210954SwarnVasantMalti400x300.png,,Divya Swarn Vasant Malti1 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Mahavat-Vidhwansan-Ras,Mahavat Vidhwansan Ras5 g            ,"<b>Product Information</b>If you are suffering from joint pain, swollen joints and finding it difficult to move,
then worry no further. Mahavat vidhwansan Ras is a miracle discovery of
Ayurvedic science. This tablet, pouch, powder is formulated from herbal and
plant extracts and brings relief by healing injury or inflammation in joint and
nourishing the bone and muscle tissues.
Experience the healing properties of natural extracts with no side effects. Regain
your pain-free, normal life with Mahavat vidhwansan Ras.
<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,5 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/400x300Mahawatvirdhwansan.png,,Mahavat Vidhwansan Ras5 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Kumar-Kalyan-Ras,Divya Kumar Kalyan Ras1 g            ,"<b>Product Information</b>Kumar Kalyan Ras ensures your child's all-round development. It has multivitamins and nutrients that make sure any gaps in a growing child's nutritional needs are filled. Kumar Kalyan Ras helps in brain development, increases strength of bones, provides energy and boosts immunity. It is also very helpful if your child is recovering from an ailment.

Kumar Kalyan Ras is prepared by Divya Pharmacy from the best of herbal extracts. Nourish your little one back to health or ensure his / her balanced growth with the best Ayurvedic medicine - Kumar Kalyan Ras.


<b>Benefits</b>
<b>Ingredients</b>
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,1 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1616730781400x300.jpg,,Divya Kumar Kalyan Ras1 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
,,Divya-Gandhak-Rasayan,Divya Gandhak Rasayan 50 g            ,"<b>Product Information</b>Gandhak Rasayan helps in preventing itching and burning due to pathological causes and can also 
<b>Benefits</b>
<b>Ingredients</b>Shuddha Gandhak, Sharkara, Bhavana - Godugdha, Kwath of Dalchini, Ela, Tamalpatra, Nagkeshar, Guduchi, Haritaki, Bibhitak, Amalaki, Shunthi, Ardrak Swarasa, and Bhrungaraj Swarasa as active ingredients.
<b>How to use</b>
<b>Other Product Info</b>",Patanjali,,,TRUE,,[],Size,50 g,,,,,,,,,continue,manual,0,0,true,TRUE,,https://www.patanjaliayurved.net/assets/product_images/400x300/1612265568400x300.jpg,,Divya Gandhak Rasayan 50 g            ,,,,,,,,,,,,,,,,,,,,,TRUE,TRUE,,,,,,,,
