url,Tags,lastbreadcrumb,heading,cleaned-heading,product-information,variants,product-image
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/mahavat-vidhwansan-ras/111,"ayurvedic-medicine,parpati-ras",Mahavat Vidhwansan Ras,Mahavat Vidhwansan Ras                             5 g,Mahavat Vidhwansan Ras,"<b>Product Information</b>
If you are suffering from joint pain, swollen joints and finding it difficult to move,
then worry no further. Mahavat vidhwansan Ras is a miracle discovery of
Ayurvedic science. This tablet, pouch, powder is formulated from herbal and
plant extracts and brings relief by healing injury or inflammation in joint and
nourishing the bone and muscle tissues.
Experience the healing properties of natural extracts with no side effects. Regain
your pain-free, normal life with Mahavat vidhwansan Ras.
<b>Benefits </b>
Relieves chronic
joint pain, vaatrog,
arthritis. 
<b>Ingredients </b>
Shuddha Parad Shuddha Gandhak Vang Bhasma Nag Bhasma Lauh Bhasma Tamra Bhasma Abhrak Bhasma Pipal Shuddha Tankan Sounth Kali Mirch Shuddha Vatasnabh Harad Baheda Amla Chitrak Mool Kwath Bhringraj Swaras PushkarMool Nirgundi Patra Swaras Aak Dugdha Amla Swaras Adrak Swaras Nimbu Swaras 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before-10 years from manufacturing date.",5 g,https://www.patanjaliayurved.net/assets/product_images/400x500/1688453947Mahawatvirdhwansan.png
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/divya-tribhuvankirti-ras/196,"ayurvedic-medicine,parpati-ras",Divya Tribhuvankirti Ras,Divya Tribhuvankirti Ras                             20 g,Divya Tribhuvankirti Ras,"<b>Product Information</b>
Tribhuvan Kirti Ras is a traditional and effective formulation that provides
immediate relief from cough, body aches, cold and fever. It cures the problem at its root and
fortifies the system from  viruses.
<b>Benefits </b>
Treats fever, cough
and cold. 
<b>Ingredients </b>
Shuddh Hingul Shuddh Vatasnabh Sunthi Marich Pippali Shuddh Tankan PipaliMool Tulsi Swaras Ardrak Swaras Dhatura Swaras Nirgundi Swaras 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before 5 years from manufacturing date.",20 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1688453519Tribhuvankirtiras80tab1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1688453519Tribhuvankirtiras80tab2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Tribhuvankirtiras80tab3_1688453519.png"
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/divya-kumar-kalyan-ras/83,"ayurvedic-medicine,parpati-ras",Divya Kumar Kalyan Ras,Divya Kumar Kalyan Ras                             1 g,Divya Kumar Kalyan Ras,"<b>Product Information</b>
Kumar Kalyan Ras ensures your child's all-round development. It has multivitamins and nutrients that make sure any gaps in a growing child's nutritional needs are filled. Kumar Kalyan Ras helps in brain development, increases strength of bones, provides energy and boosts immunity. It is also very helpful if your child is recovering from an ailment.

Kumar Kalyan Ras is prepared by Divya Pharmacy from the best of herbal extracts. Nourish your little one back to health or ensure his / her balanced growth with the best Ayurvedic medicine - Kumar Kalyan Ras.
<b>Benefits </b>
Helps cure pediatric diseases. Ensures balanced growth in children. 
<b>Ingredients </b>
Ras Sindoor Moti Pisti Swarna Bhasma Abhrak Bhasma Lauh Bhasma Swarna Makshik Bhasma Ghrit Kumari 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before 10 years from manufacturing date.",1 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1688454138Kumarkalyan1gram1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1688454138Kumarkalyan1gram2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Kumarkalyan1gram3_1688454138.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/Kumarkalyan1gram4_1688454138.png"
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/vrihat-vatchintamani-ras/208,"ayurvedic-medicine,parpati-ras",Vrihat Vatchintamani Ras,Vrihat Vatchintamani Ras                             1 g,Vrihat Vatchintamani Ras,"<b>Product Information</b>
Vrihat vatchintamani Ras is an ayurvedic medicine, beneficial for all types of  pains and gastric troubles. It is useful in all Vatt and Pitta roga.
<b>Benefits </b>
Useful in Vatt and Pitta Roga. 
<b>Ingredients </b>
Svarn Bhasma, Chandi bhasama, Praval Bhasma Mukta Bhasma etc. 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before 10 years from manufacturing date.",1 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1688453487VrihatVatChintamaniRas1Gm1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1688453487VrihatVatChintamaniRas1Gm2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/VrihatVatChintamaniRas1Gm3_1688453487.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/VrihatVatChintamaniRas1Gm4_1688453487.png"
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/divya-gandhak-rasayan/1930,"ayurvedic-medicine,parpati-ras",Divya Gandhak Rasayan,Divya Gandhak Rasayan                              50 g,Divya Gandhak Rasayan,"<b>Product Information</b>
Gandhak Rasayan helps in preventing itching and burning due to pathological causes and can also treat the pains associated with psoriasis and eczema.
<b>Benefits </b>
Preventing itching and burning due to pathological causes. Treat the pains associated with psoriasis and eczema. 
<b>Ingredients </b>
Shuddha Gandhak, Sharkara, Bhavana - Godugdha, Kwath of Dalchini, Ela, Tamalpatra, Nagkeshar, Guduchi, Haritaki, Bibhitak, Amalaki, Shunthi, Ardrak Swarasa, and Bhrungaraj Swarasa as active ingredients. 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before 2 years from manufacturing date.",50 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1688452879GandhakRasayan1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1688452879GandhakRasayan2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/GandhakRasayan3_1688452879.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/GandhakRasayan4_1688452879.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/GandhakRasayan5_1688452879.png"
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/mahavat-vidhvansan-ras/1766,"ayurvedic-medicine,parpati-ras",Mahavat Vidhvansan Ras,Mahavat Vidhvansan Ras                             10 g,Mahavat Vidhvansan Ras,"<b>Product Information</b>
If you are suffering from joint pain, swollen joints and finding it difficult to move, then worry no further. Mahavat vidhwansan Ras is a miracle discovery of Ayurvedic science. This tablet, pouch, powder is formulated from herbal and plant extracts and brings relief by healing injury or inflammation in joint and nourishing the bone and muscle tissues. Experience the healing properties of natural extracts with no side effects. Regain your pain-free, normal life with Mahavat vidhwansan Ras.
<b>Benefits </b>
Relieves chronic joint pain, vaatrog, arthritis. 
<b>Ingredients </b>
Shuddha Parad Shuddha Gandhak Vang Bhasma Nag Bhasma Lauh Bhasma Tamra Bhasma Abhrak Bhasma Pipal Shuddha Tankan Sounth Kali Mirch Shuddha Vatasnabh Harad Baheda Amla Chitrak Mool Kwath Bhringraj Swaras PushkarMool Nirgundi Patra Swaras Aak Dugdha Amla Swaras Adrak Swaras Nimbu Swaras 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before 10 years from manufacturing date.",10 g,https://www.patanjaliayurved.net/assets/product_images/400x500/1688452936Mahawatvirdhwansan.png
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/divya-ashmarihar-ras/19,"ayurvedic-medicine,parpati-ras",Divya Ashmarihar Ras,Divya Ashmarihar Ras                             50 g,Divya Ashmarihar Ras,"<b>Product Information</b>
Divya Ashmarihar Ras gives relief in urinary problems. It heals abdominal pain, burning sensation, urine retention and stone in bladder. The herbs and natural extracts in Divya Ashmarihar Ras have diuretic properties. They cleanse the body of toxins, eliminate fluids retained in body and help to flush out kidney stones. They also eliminate infection-causing bacteria. The herbs in Divya Ashmarihar Ras have soothing effect and reduce pain and discomfort. 

Take Divya Ashmarihar Ras for immediate and lasting relief. Experience holistic Ayurvedic healing with DivyaAshmarihar Ras.
<b>Benefits </b>
Useful in renal calculi, dysuria, urine retention, burning micturition, etc. 
<b>Ingredients </b>
Yavkshar Hazrul Yahood Bhasma Mulikshar Kalmi Shora Swet Parpati 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before 5 years from manufacturing date.",50 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1688455276AshmariharRas50g1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1688455276AshmariharRas50g3.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AshmariharRas50g2_1688455276.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AshmariharRas50g4_1688455276.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AshmariharRas50g5_1688455276.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/AshmariharRas50g6_1688455276.png"
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/praval-panchamrit-ras/140,"ayurvedic-medicine,parpati-ras",Praval Panchamrit Ras,Praval Panchamrit Ras                             5 g,Praval Panchamrit Ras,"<b>Product Information</b>
Praval Panchamrit Ras is an Ayurvedic combination made from praval (origin from the sea) . It is guaranteed to give you relief from chronic and persistent digestive and hepatic disorders.
<b>Benefits </b>
Treats abdominal
disorders Cures liver and
spleen problems 
<b>Ingredients </b>
Praval Bhasma Moti Pishti Shankh Bhasma Mukta Shukti Bhasma Kaudi Bhasma Aak Dugdha 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before-10 years from manufacturing date.",5 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1688453913PrawalPanchamritRas1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1688453913PrawalPanchamritRas2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/PrawalPanchamritRas3_1688453913.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/PrawalPanchamritRas4_1688453913.png"
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/divya-shila-sindoor/168,"ayurvedic-medicine,parpati-ras",Divya Shila Sindoor,Divya Shila Sindoor                             1 g,Divya Shila Sindoor,"<b>Product Information</b>
Shila sindoor is an ayurvedic medicine beneficial in respiratory diseases. It instantly gives results in chronic and trouble giving diseases. 'kupipakva' rasayan and sindoor are utilized according to age, sex and physical ability. Thus seek experts advice before using it.
<b>Benefits </b>
Useful in Bronchial and skin disease. 
<b>Ingredients </b>
Each 1 gm contains - Kajjali of - Shuddha para, Shuddha Gandhak Powder of - Shuddha  manshil Liquid of - Gwarpatha 
<b>How to use </b>
100-200 mg with honey, or as directed by the physician. 
<b>Other Product Info </b>
Best before 10 years from manufacturing date.",1 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/16885396531.png,https://www.patanjaliayurved.net/assets/product_images/400x300/16885396532.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/2_1688539653.png"
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/divya-kamdudha-ras/66,"ayurvedic-medicine,parpati-ras",Divya Kamdudha Ras,Divya Kamdudha Ras                             5 g,Divya Kamdudha Ras,"<b>Product Information</b>
Kamdudha Ras relieves chronic acidity, heartburn, stomach ulcers and colic pains. It soothes hyperacidity, provides cooling relief in ulcers, stimulates production of digestive enzymes and boosts your digestive system. Kamdudha Ras is prepared through an elaborate, painstaking method by purifying and combining the goodness of natural ingredients. It is very effective in long-lingering ailments. Experience the soothing effect of Kamdudha Ras on your stomach and enjoy lasting relief from acidity and ulcers.
<b>Benefits </b>
Cures hyperacidity, ulcers, heartburn and stomach pain. Useful in pittavikar, amlapitta, daha and raktapitta. 
<b>Ingredients </b>
Moti Pishti Prawal Pishti Mukta Shukti Bhasma KaudiBhasma ShankhaBhasma Shuddha Swarn Gairik Giloy Sat Moti Pishti Prawal Pishti Mukta Shukti Bhasma Kaudi Bhasma Shankha Bhasma Shuddha Swarn Gairik Giloy Sat 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before-10 years from manufacturing date.","5 g, 10 g","https://www.patanjaliayurved.net/assets/product_images/400x500/1688455002kamdhudharas1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1688455002kamdhudharas2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/kamdhudharas3_1688455002.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/kamdhudharas4_1688455002.png"
https://www.patanjaliayurved.net/product/ayurvedic-medicine/parpati-ras/divya-ras-sindoor/153,"ayurvedic-medicine,parpati-ras",Divya Ras Sindoor,Divya Ras Sindoor                             1 g,Divya Ras Sindoor,"<b>Product Information</b>
Ras Sindoor is an ayurvedic medicine. It is used to improve immunity, improve strength in cardiac diseases, colicky abdominal pain, urinary tract related diseases and digestive problems..
<b>Benefits </b>
Useful in lungs and cardiac weakness. 
<b>Ingredients </b>
Parada suddha, Gandhaka suddha etc 
<b>How to use </b>
As directed by the physician. 
<b>Other Product Info </b>
Best before 10 years from manufacturing date.",1 g,"https://www.patanjaliayurved.net/assets/product_images/400x500/1688453819RasSindoor1.png,https://www.patanjaliayurved.net/assets/product_images/400x300/1688453819RasSindoor2.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/RasSindoor3_1688453819.png,https://www.patanjaliayurved.net/assets/product_images/additional_images/RasSindoor4_1688453819.png"
